Bug_id,Timestamp,Components
466988,2008-11-27 05:27:28,Query/Bug List
467059,2008-11-27 22:50:22,bugzilla.org
467171,2008-11-29 10:56:55,Attachments & Requests
467198,2008-11-29 18:42:13,Bugzilla-General
467214,2008-11-30 10:03:16,Administration
467241,2008-11-30 02:28:38,Query/Bug List
467279,2008-11-30 11:55:30,Bugzilla-General
467293,2008-11-30 13:59:53,Installation & Upgrading
467324,2008-11-30 23:31:37,Bugzilla-General
467329,2008-12-01 00:55:49,Installation & Upgrading
467331,2008-12-01 01:07:58,Email Notifications
467334,2008-12-01 01:42:19,User Interface
467364,2008-12-01 07:08:07,Attachments & Requests
467388,2008-12-01 10:33:09,Administration
467506,2008-12-01 22:59:53,Bugzilla-General
467569,2008-12-02 09:14:02,Documentation
467633,2008-12-02 12:49:23,Bugzilla-General
467645,2008-12-02 13:48:58,Bugzilla-General
467811,2008-12-03 11:07:16,Bugzilla-General
467920,2008-12-04 06:32:42,Email Notifications
467992,2008-12-04 15:31:31,User Accounts
468009,2008-12-04 17:05:06,WebService
468249,2008-12-06 09:41:26,Bugzilla-General
468367,2008-12-07 12:41:43,Bugzilla-General
468375,2009-11-24 17:01:06,Extensions
468376,2008-12-07 13:54:26,Bugzilla-General
468617,2008-12-09 06:37:58,Creating/Changing Bugs
469068,2008-12-10 19:50:43,Documentation
469136,2008-12-11 07:16:35,User Interface
469186,2008-12-11 11:30:32,Documentation
469207,2008-12-11 12:53:54,Reporting/Charting
469453,2008-12-12 21:42:25,Administration
469793,2008-12-16 00:35:18,Database
469794,2008-12-16 00:53:31,Query/Bug List
469967,2008-12-17 03:09:16,Whining
469992,2008-12-17 06:56:02,Documentation
470038,2008-12-17 10:03:19,Attachments & Requests
470214,2008-12-18 05:25:50,Query/Bug List
470486,2008-12-19 13:35:56,Reporting/Charting
470608,2009-07-14 04:37:14,Query/Bug List
470900,2008-12-22 22:51:03,Incoming Email
470909,2008-12-23 02:30:48,Installation & Upgrading
471060,2008-12-24 08:42:30,Installation & Upgrading
471104,2008-12-24 23:30:54,Creating/Changing Bugs
471125,2008-12-25 05:44:20,Creating/Changing Bugs
471181,2008-12-26 04:38:01,Installation & Upgrading
471249,2008-12-27 00:27:02,Documentation
471279,2008-12-27 11:31:09,User Interface
471324,2008-12-28 03:34:34,Email Notifications
471461,2008-12-29 14:27:10,Creating/Changing Bugs
471518,2009-01-01 06:12:42,Administration
471522,2008-12-30 02:56:43,Creating/Changing Bugs
471523,2008-12-30 02:59:37,Creating/Changing Bugs
471747,2008-12-31 19:26:00,bugzilla.org
471777,2009-01-01 07:23:54,Query/Bug List
471866,2009-01-02 05:17:14,Administration
471872,2009-01-02 06:47:42,Bugzilla-General
471880,2009-01-02 07:49:54,Bugzilla-General
471890,2009-01-02 09:54:01,Administration
471994,2009-01-03 13:48:15,Installation & Upgrading
472013,2009-01-03 18:42:49,Database
472041,2009-01-04 05:45:57,bugzilla.org
472045,2009-01-04 07:17:58,bugzilla.org
472046,2009-01-04 07:41:59,Bugzilla-General
472047,2009-01-04 07:49:14,Query/Bug List
472078,2009-01-04 16:44:06,Documentation
472080,2009-01-04 17:38:42,Documentation
472084,2009-01-04 18:16:11,Documentation
472206,2009-01-05 13:47:19,Attachments & Requests
472248,2009-01-05 17:54:32,Bugzilla-General
472249,2009-01-05 17:57:26,bugzilla.org
472254,2009-01-05 18:34:46,bugzilla.org
472274,2009-01-06 00:36:11,Query/Bug List
472362,2009-01-06 11:31:19,User Accounts
472400,2009-01-06 15:04:49,Bug Import/Export & Moving
472416,2009-01-06 16:14:23,Creating/Changing Bugs
472443,2009-01-06 21:42:15,Bugzilla-General
472452,2009-01-07 00:02:00,Documentation
472457,2009-01-07 00:37:54,Administration
472458,2009-01-07 04:14:11,Installation & Upgrading
472469,2009-01-07 02:23:26,Query/Bug List
472486,2009-01-07 05:00:32,Query/Bug List
472496,2009-01-07 06:09:53,Query/Bug List
472549,2009-01-07 11:39:33,User Accounts
472552,2009-01-07 11:42:57,User Accounts
472645,2009-01-08 02:31:30,Administration
472744,2009-01-08 12:43:38,bugzilla.org
472788,2009-01-08 20:52:37,Email Notifications
473006,2009-01-10 13:17:40,Administration
473039,2009-01-10 22:13:36,bugzilla.org
473135,2009-01-12 11:32:23,Reporting/Charting
473139,2009-01-12 01:46:27,Administration
473141,2009-01-12 02:10:28,Bug Import/Export & Moving
473201,2009-01-28 10:01:32,Bugzilla-General
473252,2009-01-12 14:30:06,Email Notifications
473520,2009-01-14 00:58:14,Query/Bug List
473521,2009-01-14 01:02:36,Query/Bug List
473553,2009-01-14 05:45:14,Bugzilla-General
473557,2009-03-04 07:57:07,User Interface
473592,2009-01-14 09:40:08,Installation & Upgrading
473640,2009-01-14 12:46:50,Creating/Changing Bugs
473652,2009-01-14 13:30:16,Installation & Upgrading
473712,2009-01-14 21:56:26,Query/Bug List
473883,2009-01-15 17:20:32,Installation & Upgrading
473977,2009-01-16 08:49:10,Query/Bug List
473982,2009-01-16 09:01:22,Query/Bug List
474086,2009-01-16 17:30:53,Creating/Changing Bugs
474094,2009-01-16 23:07:53,Query/Bug List
474150,2009-01-17 12:51:00,Query/Bug List
474206,2009-01-18 04:29:07,Administration
474399,2009-01-20 01:19:56,User Interface
474467,2009-01-20 10:34:30,Attachments & Requests
474516,2009-01-20 15:10:27,Administration
474550,2009-01-21 00:38:32,Query/Bug List
474738,2009-01-21 18:53:47,Query/Bug List
474747,2009-01-21 20:36:24,Query/Bug List
474761,2009-01-22 00:44:57,Administration
474762,2009-01-22 00:58:40,User Interface
474766,2009-01-22 02:02:06,Creating/Changing Bugs
474775,2009-01-22 03:39:21,User Accounts
474779,2009-01-22 04:52:46,Query/Bug List
474795,2009-01-22 07:03:01,Query/Bug List
474881,2009-01-22 16:56:09,Installation & Upgrading
474956,2009-01-23 00:44:25,Installation & Upgrading
474997,2009-01-23 06:24:09,WebService
475234,2009-01-25 03:59:48,Creating/Changing Bugs
475277,2009-01-25 12:50:22,Installation & Upgrading
475523,2009-01-27 05:12:28,Email Notifications
475918,2009-01-28 23:59:11,User Accounts
476040,2009-01-29 13:29:56,bugzilla.org
476045,2009-01-29 13:46:50,bugzilla.org
476061,2009-01-29 14:49:19,bugzilla.org
476098,2009-01-29 19:38:46,bugzilla.org
476363,2009-02-01 05:51:04,User Accounts
476388,2009-02-01 13:42:46,Query/Bug List
476420,2009-02-02 00:04:20,Installation & Upgrading
476432,2009-02-02 01:23:33,Attachments & Requests
476435,2009-02-02 01:26:31,Administration
476439,2009-02-02 01:31:33,WebService
476468,2009-02-02 06:14:31,Bug Import/Export & Moving
476486,2009-02-02 08:53:42,Email Notifications
476488,2009-02-02 09:05:04,Database
476587,2009-02-02 19:51:58,WebService
476591,2009-02-02 20:16:14,WebService
476594,2009-02-02 21:14:01,Bugzilla-General
476597,2009-02-02 21:32:04,Bugzilla-General
476601,2009-02-02 21:55:01,Bugzilla-General
476603,2009-02-02 22:10:36,Attachments & Requests
476605,2009-02-02 23:01:15,Attachments & Requests
476607,2009-02-02 23:02:44,Bugzilla-General
476612,2009-02-02 23:44:49,Documentation
476613,2009-02-02 23:58:27,Documentation
476618,2009-02-03 00:10:42,Bugzilla-General
476622,2009-02-03 01:45:50,Bugzilla-General
476650,2009-02-03 06:09:15,Query/Bug List
476678,2009-02-03 11:20:38,Creating/Changing Bugs
476821,2009-02-04 01:41:57,Creating/Changing Bugs
476831,2009-02-04 03:04:06,Creating/Changing Bugs
476884,2009-02-05 09:12:05,Creating/Changing Bugs
476889,2009-02-04 09:44:56,Bug Import/Export & Moving
476925,2009-02-04 12:12:21,Creating/Changing Bugs
476943,2009-02-04 13:18:22,Query/Bug List
477391,2009-02-07 07:39:17,Creating/Changing Bugs
477420,2009-02-07 14:12:21,Attachments & Requests
477459,2009-02-08 01:48:21,Query/Bug List
477513,2009-02-08 12:02:43,Query/Bug List
477549,2009-02-08 20:41:18,bugzilla.org
477565,2009-02-08 22:59:52,Query/Bug List
477585,2009-02-09 03:59:01,Bugzilla-General
477593,2009-02-09 05:43:27,WebService
477683,2009-02-09 13:01:30,Bugzilla-General
477745,2009-02-09 18:35:12,Query/Bug List
477861,2009-02-10 11:03:02,Query/Bug List
477978,2009-02-11 00:58:12,Installation & Upgrading
478022,2009-02-11 06:28:11,Whining
478067,2009-02-11 11:38:56,Creating/Changing Bugs
478136,2009-02-11 16:41:05,User Interface
478173,2009-02-11 21:43:31,Bugzilla-General
478193,2009-02-12 01:16:44,Query/Bug List
478230,2009-02-12 08:08:50,User Accounts
478232,2009-02-12 08:15:27,User Interface
478234,2009-02-12 08:21:19,User Interface
478413,2009-02-13 06:03:53,Bugzilla-General
478601,2009-02-14 18:59:47,Query/Bug List
478681,2009-02-15 18:18:02,Administration
478698,2009-02-15 22:15:28,Installation & Upgrading
478771,2009-02-16 10:59:16,Query/Bug List
479164,2009-02-18 16:04:23,User Interface
479197,2009-02-18 21:54:13,User Interface
479218,2009-02-19 02:48:12,User Interface
479228,2009-02-19 04:23:13,Bug Import/Export & Moving
479345,2009-02-19 16:43:14,Administration
479390,2009-02-19 22:17:09,WebService
479446,2009-02-20 23:16:02,Incoming Email
479715,2009-02-22 13:04:14,Bugzilla-General
479780,2009-02-23 06:09:43,Bugzilla-General
479948,2009-02-24 01:54:36,Query/Bug List
480001,2009-02-24 09:54:36,Database
480007,2009-02-24 10:32:16,User Accounts
480044,2009-02-24 14:37:51,Query/Bug List
480061,2009-02-24 16:14:16,User Interface
480068,2009-02-24 17:16:47,Bugzilla-General
480089,2009-02-24 23:39:36,Reporting/Charting
480284,2009-02-26 00:50:38,User Accounts
480468,2009-02-26 16:53:45,Query/Bug List
480519,2009-02-27 02:41:54,Creating/Changing Bugs
480836,2009-03-01 09:58:25,Installation & Upgrading
480837,2009-03-01 10:01:52,Bugzilla-General
480858,2009-03-01 12:46:08,Query/Bug List
480862,2009-03-01 14:45:55,Bugzilla-General
480865,2009-03-01 15:09:33,Bugzilla-General
480875,2009-03-01 16:31:49,Bugzilla-General
480923,2009-03-02 00:58:33,Bug Import/Export & Moving
480968,2009-03-02 07:51:06,Installation & Upgrading
480980,2009-03-02 08:53:26,Creating/Changing Bugs
480999,2009-03-02 10:21:20,Query/Bug List
481025,2009-03-02 12:06:28,Bugzilla-General
481164,2009-03-03 02:28:47,Creating/Changing Bugs
481256,2009-03-03 11:53:02,Reporting/Charting
481405,2009-03-04 05:37:34,Query/Bug List
481408,2009-03-04 05:39:23,Query/Bug List
481506,2009-03-04 13:16:34,Bugzilla-General
481538,2009-03-04 15:52:25,Bugzilla-General
481605,2009-03-05 00:51:32,Email Notifications
481661,2009-03-05 07:22:54,Query/Bug List
481821,2009-03-05 22:33:43,Attachments & Requests
481910,2009-03-06 10:23:32,User Accounts
481937,2009-03-06 12:23:34,Creating/Changing Bugs
481952,2009-03-06 13:47:23,Attachments & Requests
482100,2009-03-07 20:34:14,WebService
482219,2009-03-09 03:11:00,Bugzilla-General
482254,2009-03-09 07:11:34,Bugzilla-General
482325,2009-03-09 13:33:51,Administration
482365,2009-03-09 16:27:00,User Interface
482371,2009-03-09 16:44:15,Creating/Changing Bugs
482490,2009-03-10 08:30:17,Installation & Upgrading
482556,2009-03-10 10:30:31,User Interface
482719,2009-03-11 08:08:29,Bugzilla-General
482838,2009-03-11 15:32:16,Email Notifications
483085,2009-03-12 15:32:31,Testing Suite
483150,2009-03-12 23:25:45,User Interface
483165,2009-03-13 00:39:35,User Accounts
483275,2009-03-13 11:41:33,Database
483369,2009-03-14 02:20:18,Installation & Upgrading
483741,2009-03-16 21:09:25,User Interface
483987,2009-03-18 05:46:30,Administration
484116,2009-03-18 17:04:32,Query/Bug List
484154,2009-03-19 01:14:50,Administration
484316,2009-03-19 17:18:33,Email Notifications
484481,2009-03-20 14:26:27,Creating/Changing Bugs
484498,2009-03-20 16:04:06,Bugzilla-General
484950,2009-03-24 03:31:38,Email Notifications
484952,2009-03-24 03:33:38,Email Notifications
485062,2009-03-24 13:54:01,User Interface
485165,2009-03-25 04:54:29,User Interface
485569,2009-03-27 10:34:15,User Accounts
485582,2009-03-27 11:36:38,WebService
485724,2009-03-28 11:34:11,Reporting/Charting
485845,2009-03-29 15:47:47,Documentation
485915,2009-03-30 05:03:36,Query/Bug List
485989,2009-03-30 11:07:57,bugzilla.org
485990,2009-03-30 11:09:30,bugzilla.org
485998,2009-03-30 11:31:48,bugzilla.org
486006,2009-03-30 12:13:37,Bug Import/Export & Moving
486056,2009-03-30 17:21:24,User Interface
486057,2009-03-30 17:24:38,Administration
486073,2009-03-30 21:39:42,WebService
486074,2009-03-30 21:41:06,WebService
486118,2009-03-31 05:51:02,bugzilla.org
486206,2009-03-31 13:21:44,Email Notifications
486239,2009-03-31 17:36:24,Database
486255,2009-03-31 19:57:02,Email Notifications
486323,2009-04-01 05:52:08,User Interface
486545,2009-04-02 08:17:07,Query/Bug List
486588,2009-04-02 12:26:45,Database
486796,2009-04-03 17:01:35,Documentation
486840,2009-04-04 06:37:32,Installation & Upgrading
486854,2009-04-04 10:33:02,Bugzilla-General
486864,2009-04-04 12:34:39,WebService
486881,2009-04-04 15:32:53,Creating/Changing Bugs
487069,2009-04-06 09:14:19,Creating/Changing Bugs
487258,2009-04-07 09:37:25,Installation & Upgrading
487342,2009-04-07 15:37:30,Testing Suite
487350,2009-04-07 16:25:07,Bugzilla-General
487443,2009-04-08 07:51:28,Database
487666,2009-04-09 10:15:32,User Interface
487769,2009-04-10 01:23:47,Installation & Upgrading
487865,2009-04-10 12:47:58,Bug Import/Export & Moving
487904,2009-04-10 23:13:41,Incoming Email
487973,2009-04-11 15:13:05,bugzilla.org
488027,2009-04-12 03:27:40,Bugzilla-General
488064,2009-04-13 17:47:35,Attachments & Requests
488356,2009-04-14 12:12:04,Email Notifications
488467,2009-04-15 02:38:34,User Accounts
488719,2009-04-16 09:02:19,Bugzilla-General
488931,2009-04-17 14:51:14,Bugzilla-General
488940,2009-04-17 15:58:33,User Interface
488943,2009-04-17 16:10:02,User Interface
488948,2009-04-17 16:33:07,Query/Bug List
489064,2009-04-19 01:57:19,Email Notifications
489295,2009-04-20 21:25:12,Bugzilla-General
489320,2009-04-21 02:43:54,Creating/Changing Bugs
489930,2009-04-23 16:43:55,Creating/Changing Bugs
490120,2009-04-24 23:05:12,Attachments & Requests
490322,2009-04-27 07:57:49,Query/Bug List
490417,2009-04-27 23:04:09,WebService
490562,2009-04-28 15:22:03,Query/Bug List
490600,2009-04-28 23:54:47,Administration
490673,2009-04-29 09:32:39,WebService
490675,2009-04-29 09:34:28,WebService
490680,2009-04-29 09:43:21,WebService
490766,2009-04-29 19:40:16,User Interface
490783,2009-04-29 22:46:32,User Interface
490920,2009-04-30 14:00:50,Creating/Changing Bugs
490922,2009-04-30 14:04:41,Attachments & Requests
490928,2009-04-30 14:31:09,Creating/Changing Bugs
491198,2009-05-03 09:24:30,User Accounts
491262,2009-05-04 01:18:45,bugzilla.org
491281,2009-05-04 04:19:41,User Accounts
491467,2009-05-05 02:13:56,Query/Bug List
491558,2009-05-05 11:42:39,Query/Bug List
491630,2009-05-05 18:09:57,Bugzilla-General
491679,2009-05-06 05:56:11,Query/Bug List
491748,2009-05-06 12:24:08,User Interface
491802,2009-05-06 19:13:41,Query/Bug List
491827,2009-05-07 00:25:56,User Accounts
492669,2009-05-12 14:05:55,Documentation
492946,2009-05-14 01:37:07,Query/Bug List
493054,2009-05-14 10:35:32,Creating/Changing Bugs
493165,2009-05-14 20:41:52,Creating/Changing Bugs
493242,2009-05-15 07:09:24,Bugzilla-General
493434,2009-05-16 23:06:22,Administration
493642,2009-05-18 13:39:10,Bugzilla-General
493826,2009-05-20 05:30:43,Creating/Changing Bugs
493930,2009-05-20 00:55:54,Email Notifications
493940,2009-05-20 03:33:35,Database
494034,2009-05-20 12:41:52,Bugzilla-General
494037,2009-05-20 12:43:48,Documentation
494038,2009-05-20 12:45:40,Documentation
494072,2009-05-20 14:32:54,Administration
494158,2009-05-21 03:00:15,Administration
494215,2009-05-21 08:32:33,Creating/Changing Bugs
494352,2009-05-21 21:21:00,Bugzilla-General
494403,2009-05-22 06:30:53,Incoming Email
494427,2009-05-22 08:23:47,WebService
494557,2009-05-22 23:33:07,Bugzilla-General
494628,2009-05-23 13:53:58,Creating/Changing Bugs
494643,2009-05-23 16:49:13,Query/Bug List
494652,2009-05-23 20:58:01,User Interface
494751,2009-05-24 23:19:26,Creating/Changing Bugs
495042,2009-11-24 17:01:17,Extensions
495257,2009-05-28 07:32:58,Creating/Changing Bugs
495783,2009-06-01 06:42:31,Installation & Upgrading
495853,2009-06-01 11:54:24,Query/Bug List
495865,2009-06-01 12:21:48,User Interface
495961,2009-06-02 06:42:08,Bugzilla-General
496077,2009-06-02 22:07:19,Bugzilla-General
496239,2009-06-03 15:00:29,Documentation
496381,2009-06-04 08:42:59,Attachments & Requests
496568,2009-06-05 05:33:54,Bugzilla-General
496856,2009-06-07 21:12:13,User Accounts
497030,2009-06-09 08:11:55,Administration
497070,2009-06-09 01:37:31,Creating/Changing Bugs
497130,2009-06-09 07:22:21,Query/Bug List
497326,2009-06-10 02:31:53,Query/Bug List
498289,2009-06-14 22:43:08,Query/Bug List
498294,2009-06-14 23:25:07,Query/Bug List
498295,2009-06-16 13:47:17,User Interface
498309,2009-06-15 01:59:29,Creating/Changing Bugs
498318,2009-06-15 03:36:36,Creating/Changing Bugs
498378,2009-06-15 07:31:25,Bugzilla-General
498890,2009-06-17 04:20:11,User Accounts
499094,2009-06-18 00:22:52,Query/Bug List
499103,2009-06-18 01:48:18,Bugzilla-General
499112,2009-06-18 02:38:41,Email Notifications
499121,2009-06-18 03:41:35,Creating/Changing Bugs
499151,2009-06-18 07:02:47,Creating/Changing Bugs
499179,2009-06-18 09:35:55,User Interface
499392,2009-06-19 13:20:20,Query/Bug List
499454,2009-06-20 02:04:19,Bugzilla-General
499778,2009-06-22 11:36:15,Query/Bug List
499898,2009-06-23 00:39:31,WebService
500350,2009-06-24 17:20:17,Database
500853,2009-06-26 16:01:25,User Interface
500900,2009-06-27 01:34:24,Creating/Changing Bugs
500913,2009-06-27 04:03:00,Bugzilla-General
501040,2009-06-28 15:55:23,Bugzilla-General
501538,2009-06-30 15:23:49,User Accounts
501639,2009-07-01 02:53:55,Attachments & Requests
502498,2009-07-05 13:31:33,Bugzilla-General
502641,2009-07-06 08:32:47,Query/Bug List
502682,2009-07-06 10:32:25,Creating/Changing Bugs
502698,2009-07-06 11:42:32,WebService
502760,2009-07-06 15:57:25,Query/Bug List
502807,2009-07-07 00:22:02,WebService
502950,2009-07-07 13:18:50,Creating/Changing Bugs
502975,2009-07-07 15:46:12,Administration
503046,2009-07-08 01:21:41,bugzilla.org
503290,2009-07-09 03:07:22,Bugzilla-General
503398,2009-07-09 12:48:58,Query/Bug List
503405,2009-07-09 13:20:46,Documentation
503799,2009-07-12 13:31:18,Bugzilla-General
503821,2009-07-12 19:01:52,Query/Bug List
503980,2009-07-13 14:08:56,Creating/Changing Bugs
504104,2009-07-14 06:59:54,Attachments & Requests
504315,2009-07-15 05:11:19,Query/Bug List
504418,2009-07-15 12:35:11,Documentation
504433,2009-07-15 13:18:22,Administration
504522,2009-07-16 01:37:43,User Interface
504944,2009-07-17 13:13:08,Administration
504946,2009-07-17 13:36:24,Query/Bug List
505015,2009-07-18 06:18:41,Reporting/Charting
505079,2009-07-18 23:31:54,Query/Bug List
505088,2009-07-19 01:09:01,Query/Bug List
505165,2009-07-19 19:53:52,Database
505390,2009-07-20 17:49:08,WebService
505453,2009-07-21 06:16:05,Installation & Upgrading
505484,2009-07-21 08:41:20,WebService
505490,2009-07-21 09:21:18,WebService
505592,2009-07-21 15:02:32,Creating/Changing Bugs
505722,2009-07-22 04:01:58,Query/Bug List
505796,2009-07-22 08:20:42,Bugzilla-General
505826,2009-07-22 09:35:23,Query/Bug List
505973,2009-07-23 02:34:58,Email Notifications
506036,2009-07-23 08:05:19,Installation & Upgrading
506056,2009-07-23 09:27:06,Query/Bug List
506222,2009-07-24 01:56:37,User Interface
506483,2009-07-25 11:41:56,User Interface
506499,2009-07-25 18:16:21,bugzilla.org
506500,2009-07-25 18:18:28,Documentation
506752,2009-07-27 12:22:59,Bugzilla-General
506908,2009-07-28 04:52:40,bugzilla.org
507108,2009-07-29 00:55:39,Email Notifications
507224,2009-07-29 11:30:17,Bugzilla-General
507326,2009-07-29 19:58:07,User Interface
507354,2009-07-30 01:13:51,Installation & Upgrading
507389,2009-07-30 06:02:05,Creating/Changing Bugs
507525,2009-07-30 15:29:50,User Interface
507800,2009-08-01 01:59:34,Bugzilla-General
507801,2009-08-01 02:01:11,bugzilla.org
507802,2009-08-01 02:06:27,Documentation
507835,2009-08-01 09:37:58,Creating/Changing Bugs
507957,2009-08-02 18:02:59,Documentation
507958,2009-08-02 18:03:06,Documentation
507959,2009-08-02 18:08:51,User Interface
508181,2009-08-03 18:24:46,Installation & Upgrading
508189,2009-08-03 19:42:44,User Accounts
508416,2009-08-04 14:11:47,Bug Import/Export & Moving
508555,2009-08-05 05:23:31,User Accounts
508713,2009-08-05 16:22:40,Attachments & Requests
509030,2009-08-07 05:18:51,Query/Bug List
509035,2009-08-07 05:54:24,Email Notifications
509152,2009-08-07 15:58:25,Query/Bug List
509176,2009-08-07 20:27:18,User Accounts
509196,2009-08-08 02:06:34,Bugzilla-General
509303,2009-08-09 04:05:23,Query/Bug List
509328,2009-08-09 09:37:31,Email Notifications
509373,2009-08-10 02:23:51,Bugzilla-General
509520,2009-08-10 11:12:44,Attachments & Requests
509548,2009-08-10 12:18:30,Installation & Upgrading
509622,2009-08-10 15:40:09,Creating/Changing Bugs
509673,2009-08-11 00:23:01,User Accounts
509777,2009-08-11 11:01:15,Administration
509794,2009-08-11 11:41:12,Attachments & Requests
510129,2009-08-12 16:03:59,User Accounts
510147,2009-08-13 11:18:04,Reporting/Charting
510246,2009-08-13 08:26:10,Documentation
510496,2009-08-14 04:58:29,Documentation
510577,2009-08-14 11:45:35,Query/Bug List
510798,2009-08-16 11:05:15,Email Notifications
510944,2009-08-17 10:13:08,Query/Bug List
511074,2009-08-18 00:57:00,Administration
511110,2009-08-18 05:39:05,Bugzilla-General
511216,2009-08-18 11:55:43,Whining
511306,2009-08-18 15:49:29,Administration
511337,2009-08-18 20:31:22,Installation & Upgrading
511401,2009-08-19 06:02:29,Installation & Upgrading
511410,2009-08-19 07:00:15,Incoming Email
511796,2009-08-20 15:38:45,Administration
511871,2009-08-21 05:01:12,Query/Bug List
512077,2009-08-22 08:13:10,Installation & Upgrading
512177,2009-08-23 12:40:29,Creating/Changing Bugs
512468,2009-08-25 06:15:33,Creating/Changing Bugs
512549,2009-08-25 12:34:28,Query/Bug List
512598,2009-08-25 16:21:01,User Interface
512616,2009-08-25 17:49:55,User Interface
512960,2009-08-27 04:53:22,Query/Bug List
512983,2009-08-27 06:48:21,User Interface
513198,2009-08-27 22:45:20,User Accounts
513458,2009-08-29 05:35:33,Creating/Changing Bugs
513511,2009-08-29 14:01:36,WebService
513585,2009-08-30 09:52:30,Installation & Upgrading
513593,2009-08-30 10:58:46,WebService
513989,2009-09-01 10:58:56,Query/Bug List
514142,2009-09-02 00:07:00,Bugzilla-General
514378,2009-09-02 23:29:40,Creating/Changing Bugs
514531,2009-09-03 12:38:39,Attachments & Requests
514536,2009-09-03 12:43:18,Attachments & Requests
514682,2009-09-04 06:44:39,Query/Bug List
514703,2009-09-04 07:59:41,Creating/Changing Bugs
514778,2009-09-04 13:44:10,Database
515018,2009-09-07 01:15:12,Query/Bug List
515022,2009-09-07 02:13:47,Creating/Changing Bugs
515054,2009-09-07 06:56:31,Installation & Upgrading
515061,2009-09-07 08:06:41,Bugzilla-General
515149,2009-09-08 01:00:58,Email Notifications
515191,2009-09-08 08:35:35,WebService
515194,2009-09-08 08:42:39,Installation & Upgrading
515317,2009-09-08 22:41:00,Administration
515328,2009-09-09 00:49:48,Bugzilla-General
515454,2009-09-09 13:49:18,bugzilla.org
515509,2009-09-09 14:26:06,Documentation
515515,2009-09-09 14:32:16,Creating/Changing Bugs
515568,2009-09-09 17:42:54,WebService
515606,2009-09-10 02:19:12,Email Notifications
515617,2009-09-10 03:41:24,Email Notifications
515694,2009-09-10 09:25:50,Reporting/Charting
515804,2009-09-10 14:26:33,Documentation
515814,2009-09-10 14:27:09,Documentation
515834,2009-09-10 15:44:21,Database
515845,2009-09-10 16:44:21,bugzilla.org
515991,2009-09-11 07:47:08,Installation & Upgrading
516041,2009-09-11 11:27:59,Email Notifications
516157,2009-09-12 06:18:47,Database
516159,2009-09-12 07:13:55,Installation & Upgrading
516164,2009-09-12 08:05:04,Administration
516173,2009-09-12 09:58:13,Administration
516337,2009-09-13 22:06:36,Creating/Changing Bugs
516364,2009-09-14 00:45:25,Testing Suite
516366,2009-09-14 01:04:43,bugzilla.org
516369,2009-09-14 01:08:43,Administration
516383,2009-09-14 03:25:12,Installation & Upgrading
516409,2009-09-14 05:08:51,Bugzilla-General
516457,2009-09-14 08:27:26,Email Notifications
516692,2009-09-15 07:31:10,Documentation
516712,2009-09-15 06:10:09,Installation & Upgrading
516917,2009-09-16 00:09:13,Administration
516941,2009-09-16 03:21:42,Query/Bug List
516956,2009-09-16 04:34:52,Query/Bug List
517011,2009-09-16 08:47:52,Query/Bug List
517037,2009-09-16 10:17:20,User Accounts
517178,2009-09-17 00:13:19,Bugzilla-General
517265,2009-09-17 09:27:37,Query/Bug List
517391,2009-09-17 19:38:50,Database
517434,2009-09-18 01:27:37,WebService
517474,2009-09-18 05:39:53,Attachments & Requests
517502,2009-09-18 08:41:15,WebService
517534,2009-09-18 10:14:56,Bugzilla-General
517632,2009-09-18 16:51:54,Installation & Upgrading
517650,2009-09-18 20:23:16,Bugzilla-General
517761,2009-09-20 03:41:39,Installation & Upgrading
517793,2009-09-20 12:08:36,Bugzilla-General
518194,2009-09-22 11:32:15,Query/Bug List
518309,2009-09-23 02:15:48,Administration
518397,2009-09-23 09:01:30,Bugzilla-General
518398,2009-09-23 09:02:19,Bugzilla-General
518821,2009-09-25 07:52:04,Attachments & Requests
518963,2009-09-25 14:28:47,User Interface
519032,2009-09-26 03:53:28,Reporting/Charting
519035,2009-09-26 04:13:30,Database
519169,2009-09-27 21:32:06,Creating/Changing Bugs
519198,2009-09-28 04:47:56,Whining
519272,2009-09-28 11:03:14,Query/Bug List
519426,2009-09-29 03:22:51,Administration
519481,2009-09-29 09:15:06,Query/Bug List
519484,2009-09-29 09:20:15,Query/Bug List
519676,2009-09-30 02:24:30,Installation & Upgrading
520378,2009-10-03 08:20:53,Documentation
520433,2009-10-03 23:24:47,Query/Bug List
520434,2009-10-03 23:30:34,WebService
520448,2009-10-04 02:45:45,WebService
520453,2009-10-04 04:07:52,Query/Bug List
520768,2009-10-06 04:22:16,Query/Bug List
520993,2009-10-07 05:51:07,Creating/Changing Bugs
521043,2009-10-07 09:47:45,Documentation
521045,2009-10-07 09:48:08,Bugzilla-General
521184,2009-10-07 20:08:10,Bug Import/Export & Moving
521276,2009-10-08 09:02:35,Documentation
521311,2009-10-08 12:36:03,Bug Import/Export & Moving
521361,2009-10-08 17:46:52,Bugzilla-General
521416,2009-10-09 05:38:02,Administration
521463,2009-10-09 10:14:49,Creating/Changing Bugs
521882,2009-10-12 12:36:00,Query/Bug List
521903,2009-10-12 14:09:17,Administration
522404,2009-10-14 15:45:12,Administration
522464,2009-10-15 03:46:34,User Accounts
522620,2009-10-15 16:52:31,Creating/Changing Bugs
522654,2009-10-15 21:36:05,Bugzilla-General
522949,2009-10-18 05:19:16,Query/Bug List
523071,2009-10-18 23:59:15,User Interface
523075,2009-10-19 00:29:27,Incoming Email
