Bug_id,Timestamp,Summary
495961,2009-06-02 06:42:08,"assignToDefaultOnChange(['product', 'component']) should be optional"
496077,2009-06-02 22:07:19,Automatically enable nofollow for non-existing links
496239,2009-06-03 15:00:29,"Saved Search tab is mentioned, but it is HARD TO FIND"
496381,2009-06-04 08:42:59,Internet Explorer cannot display the webpage when trying to open an attachement
496568,2009-06-05 05:33:54,After reattaching the doc file the user is getting the error regarding the server
496856,2009-06-07 21:12:13,Fix token.cgi transaction handling
497030,2009-06-09 08:19:45,Products are created closed for bug entry
497070,2009-06-09 01:37:31,"State does not switch to ""NEW"" after changing ""assigned to"" field"
497130,2009-06-09 07:22:21,"failed query - if a ""."" (period) is in the version name"
497326,2009-06-10 02:31:53,Cannot find/search issues where keyword field is empty
498289,2009-06-14 22:43:08,List of shared saved searches gets overlong over time
498294,2009-06-14 23:25:07,display quicksearch search terms in the search field
498295,2009-06-14 23:28:05,add a help link right besides the quicksearch feature
498309,2010-02-09 17:01:22,Calling get_text in quoteUrls over and over is very slow (show_bug.cgi page with many comments is slow)
498318,2009-06-18 02:42:28,Speed up field-descs.none.tmpl
498378,2009-06-15 07:31:25,Getting local timezone is 10% of show_bug.cgi
498890,2009-06-17 04:20:11,Bugzilla::User::Setting doesn't need to sort DB results
499094,2009-06-18 00:22:52,Fail to remember a search
499103,2009-06-18 01:48:18,page_requires_login check uses undefined variable
499112,2009-06-18 02:38:41,Interal error if smtp is changed to smtp.gmail.com
499121,2009-06-18 03:41:35,Cache user objects for Bug::GetComments
499151,2009-08-06 05:48:21,The bug/comments.html.tmpl template takes up a large part of the time in show_bug.cgi
499179,2009-06-18 09:35:55,CC list doesn't stay shown when hitting back button in IE 7
499392,2009-06-19 13:20:20,TopSecret hidden products & components are listed in 'advanced search' to users without permission
499454,2009-06-20 02:04:19,"when marking as duplicate, check that the other bug is actually older than the current one"
499778,2009-06-22 11:36:15,emailtype==exact doesn't strip spaces.
499898,2009-06-23 00:39:31,Bugzilla Webservice produces invalid content-length header
500350,2009-06-24 17:20:17,[Oracle] Use of uninitialized value in pattern match (m//) at Bugzilla/DB/Schema/Oracle.pm line 149.
500853,2009-11-16 18:05:13,"""a"" classes in Bugzilla CSS cause non-href anchors to style like links"
500900,2009-06-27 01:34:24,Confirming bugs requires NEW state to exist
500913,2009-06-27 04:03:00,when you add a bug problem
501040,2009-06-28 15:55:23,duplicates.xul is back from the dead
501538,2009-06-30 15:23:49,show_bug.cgi forgets the bug you were viewing when logging in
501639,2009-07-01 02:53:55,"Firefox suggests ""attachment.cgi"" instead of real attachment filename when downloading (due to content-disposition)"
502498,2009-07-05 13:31:33,Use of uninitialized value in string eq at Bugzilla/CGI.pm line 289.
502641,2009-07-06 09:23:24,buglist.cgi ends up with only login variables after logging in
502682,2009-07-06 10:32:25,CheckIfVotedConfirmed fails to confirm a bug if you don't have the permissions to set status/everconfirmed
502698,2009-07-06 11:42:32,jsonrpc.cgi should use Bugzilla::Error and does not
502760,2009-07-06 15:57:25,Renaming a milestone breaks saved searches
502807,2009-07-07 00:22:02,Bug.get_history should be called Bug.history
502950,2009-07-07 13:18:50,Unconfirming a bug doesn't reset everconfirmed to 0
502975,2009-07-07 15:46:12,"""Field only appears when foo is set to"" feature broken"
503046,2009-07-08 01:21:41,Security Advisory for Bugzilla 3.2.4 and 3.4rc1
503290,2009-07-09 03:07:22,Email::Send 2.196 has a bug in the SMTP module
503398,2009-07-09 12:48:58,Adding named tag to a bug causes the saved column list associated with the tag to be lost
503405,2009-07-09 13:20:46,"Broken URL links to images in ""Bugzilla/docs"""
503799,2009-07-12 13:31:18,No 3.0.9 release
503821,2009-07-12 19:01:52,"Link in ""Delete Tag?"" user error triggers ""Suspicious action"" prompt"
503980,2009-07-13 14:08:56,show_bug.cgi doesn't properly escape <!-- inside bug summary
504104,2009-07-14 07:41:35,Editing attachments as comment doesn't render text correctly
504315,2009-07-15 05:11:19,Firefox search plugin escapes :+-@ twice
504418,2009-07-15 12:35:11,mod_perl CGI requirement no longer newer than base CGI requirement? Confusing generated versions in docs
504433,2009-07-15 13:18:22,Make tokens table query friendly when parsing tokens.eventdata
504522,2009-07-16 01:37:43,The search field on index.cgi is not cleared automatically when entering the field (IE 7 and older only)
504944,2009-07-17 13:13:08,Use of uninitialized value in hash element at Bugzilla/Field/Choice.pm line 253
504946,2009-07-17 13:36:24,buglist.cgi: Use of uninitialized value $strs in split at Bugzilla/Search.pm line 1038
505015,2009-08-19 12:35:03,Selections are not persistent across submissions in the New Charts UI
505079,2009-07-18 23:31:54,Saving a query with same name as existing named tag silently overwrites the named tag query
505088,2009-07-19 01:09:01,Bug search doesn't work when using Cyrillic product name and PostgreSQL DB
505165,2009-07-19 19:53:52,The flags.setter_id DB column cannot be NULL
505390,2009-07-20 17:49:08,WebService should throw an error if you try to add a private comment in Bug.add_comment but aren't in the insidergroup
505453,2009-07-21 06:16:05,"Bugzilla installation fails with Can't use string ("""") as a HASH ref while ""strict refs"" in use at /usr/share/perl/5.10/CPAN.pm line 5676 error message"
505484,2009-07-21 08:41:20,Bug.history does not return what it says it does
505490,2009-07-21 09:24:02,"Bug.comments and Bug.attachments should have ""ids"" instead of ""bug_ids"""
505592,2009-07-21 15:02:32,add_see_also and remove_see_also don't call check_can_change_field
505722,2009-07-22 04:01:58,No way to find bugs without keywords attached
505796,2009-07-22 08:20:42,Bugzilla::Group::grant_direct has refers to $self->{members_direct} instead of $self->{grant_direct}
505826,2009-07-22 09:35:23,[Oracle] Error when doing boolean search on Comment field
505973,2009-07-23 02:34:58,EVT_BUG_CREATED should be set for existing users
506036,2009-07-23 08:05:19,Inconsistent name of command line option in install-module.pl
506056,2009-07-23 09:27:06,Status and Resolution in Search description not localizable
506222,2009-07-24 01:56:37,bugzilla login page prevents firefox from auto-completing the username because 'text' type attribute is missing from HTML code of username input field.
506483,2009-07-25 11:41:56,BMO - votes-column is gone by a new search
506499,2009-07-25 18:16:21,Release Bugzilla 3.4
506500,2009-07-25 18:18:28,Complete Release Notes for Bugzilla 3.4
506752,2009-07-27 12:22:59,daily cron run outputs warning
506908,2009-07-28 04:52:40,"Update the ""Features"" page"
507108,2009-07-29 00:55:39,Bugzilla suffers internal error when sending email through gmail
507224,2009-07-29 11:30:17,"Bugzilla checksetup.pl fails on Base class package ""Bugzilla::Field::Choice"" is empty."
507326,2009-07-29 19:58:07,"CGIs pass ""target"" to templates, but it gets overwritten by the login form template in the header"
507354,2009-07-30 01:13:51,Template->process() fails after update from 3.2 to 3.4
507389,2009-07-30 10:49:02,[SECURITY] Users can see all products when editing bugs
507525,2009-07-30 15:29:50,Bug link summary tooltip should indicate insufficient permission
507800,2009-08-01 01:59:34,Release Bugzilla 3.4.1
507801,2009-08-01 02:01:11,Security Advisory for Bugzilla 3.4.1
507802,2009-08-01 02:06:27,Release Notes for Bugzilla 3.4.1
507835,2009-08-01 09:37:58,Can't change multiple bugs to be duplicates of another bug in single transaction
507957,2009-08-10 02:25:58,"Bugzilla admins should not create templates in the ""default"" directory on customization"
507958,2009-08-02 18:03:06,Localization section in the documentation should point to the bugzilla website
507959,2009-08-02 18:08:51,typo in admin/groups/edit.html.tmpl
508181,2009-08-03 19:13:54,UTF-8 table conversion will fail if there are FKs on the column or on related columns
508189,2010-03-29 17:12:28,[SECURITY] Logging in after resetting your password exposes your new password in the URL
508416,2009-08-04 14:11:47,Bug flags are always displayed in the XML view of bugs
508555,2009-08-05 05:23:31,email watching label is too wordy
508713,2009-08-05 16:22:40,Remove duplicated code in flag/list.html.tmpl
509030,2010-01-12 07:13:15,"""Changes older than"" in Advanced Search is sometimes ignored"
509035,2009-08-07 05:54:24,An empty e-mail gets sent to non-timetrackinggroup members if I change time tracking information
509152,2009-08-07 15:58:25,line breaks erroneously present in bug xml
509176,2009-08-07 20:27:18,When bugzilla is viewed through HTML frame or iframe login does not retain
509196,2009-08-08 02:06:34,session was mixing when 2 users are logged in Bugzilla
509303,2009-08-09 04:05:23,buglist.cgi redirects to proxied port number
509328,2009-08-09 09:37:31,jobqueue.pl does not respond to the TERM signal
509373,2009-08-10 02:23:51,<!-- in bug summary is included in inline JavaScript without escaping
509520,2009-08-10 11:12:44,"file_too_large error should mention the ""Big File"" option if applicable"
509548,2009-08-10 12:18:30,UTF-8 conversion errors in checksetup.pl
509622,2009-08-10 15:39:35,"Intermittent error messages when submitting a bug. ""Template->process() failed twice"""
509673,2009-08-11 00:23:01,User account missmatch
509777,2009-08-11 11:01:15,Migrating the database char set to UTF-8 (contrib/recode.pl) fails with InnoDB type database due to foreign key constraints not handled properly.
509794,2009-08-11 12:25:57,Crash if setting a flag with Unicode characters in the name
510129,2009-08-12 16:03:59,"After changing email address, old email may still be visible in bug histories"
510147,2010-05-20 03:03:36,"Some product names can trigger ""Wide character in print at collectstats.pl line 206"" warnings"
510246,2009-08-13 08:26:10,makedocs.pl should not compile POD for modules in lib/
510496,2009-08-14 04:58:29,Recommend the admin to run mysql_secure_installation rather than playing with command lines
510577,2009-08-14 11:45:35,Custom Fields - Multiple-Selection Box - Not available in the Change Columns List
510798,2009-08-16 11:05:15,"Omit ""--- Comment 0"" line for new bugs"
510944,2009-08-18 06:48:06,Sorting bug lists on some fields can fail
511074,2009-08-18 00:57:00,"I have installed bugzilla,while setting the parameters like maintainer,.. and clicked on save changes shows error"
511110,2009-08-18 05:42:55,LDAP authentication should allow realname attribute configuration
511216,2009-11-19 14:40:14,Assignee is blank in Whine emails
511306,2009-08-18 15:49:29,Error when creating new component -- must have CC field populated not to cause error
511337,2009-08-18 20:31:22,checksetup.pl not properly throwing errors when it can't chmod a file
511401,2009-08-19 06:02:29,crash after upgrading from 3.2 to 3.4.1
511410,2009-08-19 07:00:15,"New Bug via email_in.pl sends ""Can't locate DateTime/TimeZone/Local/linux.pm"""
511796,2009-08-20 15:38:45,Groups should be allowed to bless themselves
511871,2009-08-21 05:01:12,Search & Product not selected: Returns all bugs of other not listed products
512077,2009-08-22 08:13:10,Admins loose rights after successful upgrade from 2.20.1 to 3.4.1
512177,2009-08-23 12:40:29,No way to report uncategorized/unknown categorization bugs
512468,2009-08-25 06:15:33,Crashes on entering bugs in post_bug.cgi.  Internet Explorer and Chrome both crash.
512549,2009-08-25 12:34:28,HTML rendering of the bugzilla show_activity.cgi is not HTML compliant
512598,2009-08-25 16:21:01,"""Save Changes"" button is no longer aligned with the comment box if you are in the insidergroup"
512616,2009-08-25 17:49:55,"""collapse/expand comment"" removes css-class 'bz_comment_text'."
512960,2009-08-27 04:53:22,Can't query non ascii chars if utf8 is disabled
512983,2009-09-22 08:08:48,Missing comma in field-descs.none.tmpl
513198,2009-08-27 22:45:20,getting an error if i try to create a new account through http://localhost/Bugzilla/createaccount.cgi
513458,2009-08-29 05:35:33,mid-air collision detector cannot merge changes automatically
513511,2009-08-29 14:01:36,Can't get legal values for attachments.status
513585,2009-08-30 09:52:30,utf8 conversion code is always triggered if there are any VIEWs present in a MySQL database
513593,2009-08-30 10:58:46,The WebService should taint incoming parameters
513989,2009-09-01 10:58:56,large search query causing internal server error (500) but valid redirect 302 returned
514142,2009-09-02 00:07:00,Bugzilla in combination with JAWS doesn't work anymore after upgrading to version 3.4.1
514378,2009-09-02 23:29:40,'Submit only my new comment' leads to Suspicious Action
514531,2009-09-03 12:38:39,Changing number of lines of context in patch viewer results in no context
514536,2009-09-03 12:43:18,"Selecting ""file"" context when viewing a patch actually displays no context"
514682,2009-09-04 06:44:39,Edit Search/query.cgi does not populate comments field
514703,2010-01-10 10:11:52,"Bug reference is not a link when linebreak between ""bug"" and number (comment wrapping breaks autolinkification)"
514778,2009-09-04 13:50:52,[PostgreSQL] Bugzilla should retry a transaction when it fails due to a concurrent update
515018,2009-09-07 01:15:12,"""Composing"" search sort order in bug list from different columns does not work"
515022,2009-09-07 02:13:47,You are not allowed to change the bug status from NEW to UNCONFIRMED
515054,2009-09-07 06:56:31,"DBD::mysql::db do failed: Can't create table './bugs/#sql-cad_28a17.frm' (errno: 150) [for Statement ""ALTER TABLE keywords ADD CONSTRAINT fk_keywords_bug_id_bugs_bug_id FOREIGN KEY (bug_id)"
515061,2009-09-09 13:26:28,"Release Bugzilla 3.0.9, 3.2.5, and 3.4.2"
515149,2009-09-08 06:31:36,BugMail.pm uses urlbase for dependency notifications despite sslbase is set
515191,2009-09-11 06:24:08,[SECURITY] SQL Injection via Bug.search (CVE-2009-3125) and Bug.create (CVE-2009-3165)
515194,2009-09-08 08:42:39,checksetup.pl errors on foreign key creation when upgrading from 2.22.2 to 3.4.1
515317,2009-09-08 22:41:00,Perl Install Module Template Error
515328,2009-09-09 01:36:44,Object->create() and Object->match() should validate that their fields are actually valid database columns
515454,2009-09-09 13:25:35,"Security Advisory for Bugzilla 3.0.9, 3.2.5, and 3.4.2"
515509,2009-09-09 14:26:06,Release Notes for Bugzilla 3.4.2
515515,2009-12-04 05:52:38,"For clients, mid-air collision results when user's timezone preference differs from server's"
515568,2009-09-09 17:42:54,Bugzilla::WebService::Server.pm: Failure to check $@ after eval
515606,2009-09-10 02:19:12,jobqueue.pl spams syslog with perl warning when failing to send mail
515617,2009-09-10 03:41:24,After upgrade to Bugzilla 3.2.4 malformed mails are sent
515694,2009-09-10 09:25:50,Using QA Contact for tabular report axis generates incorrect URLs
515804,2009-09-10 13:53:48,Release Notes for Bugzilla 3.2.5
515814,2009-09-10 14:27:09,Release Notes for Bugzilla 3.0.9
515834,2009-09-10 15:44:21,./collectstats.pl --generate failed
515845,2009-09-10 16:50:40,Attempted DDoS of qa30 installations on landfill?
515991,2009-09-11 07:47:08,CGI::Carp is broken in CGI 3.46 and 3.47
516041,2009-09-11 11:27:59,Notification emails no longer contain links to attachments after upgrade to 3.4
516157,2009-09-20 13:32:29,"MySQL 6.x/5.2/5.4 uses ""ENGINE"", not ""TYPE"", for altering tables to InnoDB"
516159,2009-09-12 07:13:55,install error
516164,2009-09-12 08:05:04,"when usemenuforusers is on ,new bug cann't be created"
516173,2009-09-12 09:58:13,checksetup.pl missed the check module DateTime::TimeZone
516337,2009-09-13 22:06:36,OS not guessed correctly for OSX during bug submission
516364,2009-09-14 00:45:25,Test
516366,2009-09-14 01:04:43,Test1
516369,2009-09-14 01:08:43,Test2
516383,2009-09-14 03:25:12,Locale/Language.pm missing at Perl module checks
516409,2009-09-14 05:08:51,Error creating a new bug - error in file Template/Context.pm
516457,2010-09-04 18:40:02,jobqueue.pl slowly leaks memory over time due to Email::MIME::walk_parts
516692,2009-09-15 04:41:51,"no explanation for ""Field that controls the values that appear in this field"""
516712,2009-09-15 06:10:09,checksetup.pl fails to upgrade profiles.extern_id field with empty values
516917,2009-09-16 00:09:13,Version number on start page not updated on upgrade
516941,2009-09-16 05:16:07,Product column in bug list
516956,2009-09-16 04:34:52,"Sort order is cleared into ""Reuse same sort as the last time"" on query edit"
517011,2009-09-16 08:47:52,'api' breakage in query page - long_desc changed to longdesc
517037,2009-09-16 10:17:20,New Account Confirmation Email is incomplete (lacking confirmation link)
517178,2009-09-17 00:13:19,passwords should not be truncated without notification
517265,2009-09-17 09:27:37,"""A comment"" (longdesc) in advanced search is resetted after clicking ""Edit Search"""
517391,2009-09-17 19:23:46,Bugzilla fails with PostgreSQL 8.4 (64-bit datetimes problem)
517434,2009-09-18 01:27:37,Problem using legal_values as a web service
517474,2009-09-18 05:39:53,Attachment not added when creating new bug
517502,2009-09-18 08:41:15,Security patch in 3.0.9 breaks some WebService Bug.create parameters
517534,2009-10-07 09:46:30,"Release Bugzilla 3.0.10, 3.4.3, and 3.5.1"
517632,2009-09-18 16:51:54,Installation does not die when it fails to create a directory
517650,2009-09-18 20:23:16,"Bugzilla leaks about 512K of RAM on every call, under mod_perl"
517761,2009-09-20 03:41:39,Checksetup creates and deletes ./data/duplicates/ directory every time
517793,2009-09-20 13:10:44,Bugzilla under mod_perl leaks RAM because of the Bugzilla::Template::_init method
518194,2009-09-22 11:32:15,Search yields no results.
518309,2009-09-23 02:15:48,test bug
518397,2009-09-23 09:01:30,Bugzilla::Util::get_text implementation leads to performance issues on long bugs
518398,2009-09-23 09:02:19,Why Bugzilla doesn't use Template::Stash::XS?
518821,2009-09-25 04:03:25,auto-detect attachment content-type failure is not reported when creating new bug and adding attachment
518963,2009-09-25 14:28:47,PROCESS user-message instead of INCLUDE'ing it
519032,2009-09-26 03:53:28,"Remove the unused ""last_viewed"" column from the ""series"" DB table"
519035,2009-09-26 04:13:30,"The FK for series.creator should have ""ON DELETE CASCADE"" instead of ""SET NULL"""
519169,2009-09-27 21:32:06,Can't scroll down to see all programs.
519198,2009-09-28 04:47:56,Links to bugs in the whining cron e-mail are not correct
519272,2009-09-28 11:03:14,sorting on actual_time/deadline/percentage_complete cause errors
519426,2009-09-29 03:22:51,New versions not shown in dropdowns
519481,2009-09-29 09:15:06,Advanced search has empty version and milestone
519484,2009-09-29 09:20:15,Boolean search criteria is failing to return correct results.
519676,2009-09-30 02:29:13,"You cannot set parameters to false values with an ""answers"" file when creating an installation"
520378,2009-10-03 08:20:53,Install severely broken
520433,2009-10-03 23:24:47,URL (bug_file_loc) is not a possible column in the search column list
520434,2009-10-03 23:30:34,Inconsistent naming of time fields (creation_time vs time)
520448,2009-10-04 08:59:23,WebService calls leak email addresses when not logged in
520453,2009-10-04 04:07:52,Searching by alias doesn't work
520768,2009-10-06 04:22:16,SQL Error when trying to search
520993,2010-02-07 13:46:09,Custom field that should appear only when Resolution is FIXED is not displayed when you change the status to RESOLVED
521043,2009-10-07 09:47:45,Release Notes for Bugzilla 3.4.3
521045,2009-10-07 09:48:08,Release Notes for Bugzilla 3.0.10
521184,2009-10-07 20:08:10,importxml.pl only imports one bug
521276,2009-10-08 09:02:35,FAQ page has incorrect/incomplete information
521311,2009-10-08 12:36:03,importxml.pl only imports the first bug in a xml file containing many bugs
521361,2009-10-08 17:46:52,bug via email problem with MS Outlook 2007 (email_in.pl)
521416,2010-07-15 12:22:57,Some web servers fail to set the QUERY_STRING parameter (causing undef errors on IIS)
521463,2009-10-09 10:14:49,"text input fields are different widths on enter_bug.cgi, process_bug.cgi and post_bug.cgi"
521882,2009-10-12 12:36:00,Boolean search for flag status should use inner join on flagtypes in Search.pm
521903,2009-10-12 14:09:17,%userid% is returning blank when placed into mybugstemplate
522404,2009-10-14 15:54:24,Cannot create components for multiple products in a row in one script
522464,2009-10-15 03:46:34,Trying to authenticate the bugzilla with MS active directory username and password.Shows me invalid username and password
522620,2009-10-15 16:52:31,Bugzilla::Bug->create is case-sensitive for version and target_milestone values
522654,2009-10-15 21:36:05,please replace hardcoded form field names
522949,2009-10-18 05:19:16,Change columns clears all columns - only ID shows
523071,2009-10-18 23:59:15,Request (or) MyRequests url is not found in bugzilla home page(it is bugzilla Request System feature)
523075,2009-10-19 00:29:27,"bug creation and editing by email,using email_in.pl"
523091,2009-10-19 04:08:34,"Values in selectboxes ""Severity"", ""OS"" and ""Platform"" are not translated"
523123,2009-10-19 07:40:36,Mid-air collision when marking as duplicate not handled correctly
523185,2009-10-19 10:18:11,"Upgrade 3.2.3 to 3.4.2 with Oracle ""Checksetup fails with ORA-00905 missing keyword"" Options"
523310,2009-10-20 00:14:06,Intranet Port is showing when trying to access the bugzilla through internet
523495,2009-10-20 15:08:24,Infinite redirect loop when viewing an attachment
523510,2009-10-20 15:57:55,Link to a search plugin for bugzilla needs to be updated
523710,2009-10-21 12:19:25,Selection in “Target:” field is lost if user goes back to query.cgi from buglist.cgi.
523762,2009-10-21 16:43:08,template-before_process hook causes infinite recursion if it throws an error
523869,2009-10-22 08:52:36,Insecure dependency error when trying to update aliases (problem with multi-select custom fields)
524244,2009-10-23 16:04:44,buglist header is still displayed when there are no bugs in the list
524395,2009-10-25 15:17:38,"Boolean charts And, Or, ""add another chart"" buttons do no work with JS turned off"
524508,2009-10-26 10:50:44,Testing Task Config
524603,2009-10-26 16:19:26,Non-root jobqueue.pl cannot write to data/mailer.testfile
524675,2009-10-27 07:06:09,"""Edit Search"" fails to preserve comment, URL, and whiteboard params"
524795,2009-10-27 14:15:32,Regression: Bad wrapping
524814,2009-10-27 15:05:59,"Flag requests are resent all the time, even when flags are not updated"
524891,2009-10-30 16:53:47,Leading whitespace is trimmed from all comments
524926,2009-10-28 01:41:00,importxml.pl stops after attachment
525025,2009-10-28 17:08:36,Custom field names having UTF8-characters in them crash Bugzilla
525252,2009-10-29 08:44:11,editproducts.cgi should only list classifications in which there are products you can administer
525254,2009-10-29 08:48:43,"editproducts.cgi shouldn't display the ""Edit classification 'Foo'"" link if you haven't editclassifications privs"
526189,2009-11-03 01:56:57,"When changing a bug's product, mandatory groups will be added to the bug even if they are inactive"
526228,2009-11-03 06:54:02,"XML-RPC call to Bug.History returns:  ""Server returned a fault exception: [-32000] Can't coerce array into"
526271,2009-11-03 09:33:17,Uninitialized value in can_enter_product() due to a missing argument
526272,2010-08-01 13:34:13,"Do not duplicate the 'File a new bug in the ""Foo"" product' link when the buglist is empty"
526485,2009-11-04 06:04:10,Whining Report with Assignee field empty
526702,2009-11-04 19:45:21,custom_field - description is changed but displayed description is the one created initially
526734,2009-11-05 01:51:54,"English string ""From update of attachment"" in localized installations"
526737,2011-04-25 12:34:46,bugzilla_ldapsync.rb fails and should be removed
527040,2009-11-06 08:43:29,duplicates.cgi does not use the central bug visibility mechanism
527489,2009-11-09 09:35:48,calls to bz_alter_column on FK referenced columns will lose their referenced status in bz_schema unless the REFERENCES hash is included
527780,2009-11-10 13:09:33,"bugs.token field changed to varchar(5) by upgrade, should have been left as varchar(16)"
528201,2009-11-12 06:40:15,buglist.cgi post-2-get redirect did not work behind reverse proxy - misuse of HTTP_X_FORWARDED_HOST
528262,2009-11-12 10:18:06,Tabular reports ignore disabled field values despite being selected
528789,2009-11-15 03:37:06,Download page update: localized templates
528902,2009-11-16 03:46:55,"Confirmation of email change followed by immediate login => token error (does not exist, expired, cancelled)"
528918,2012-02-27 10:00:01,Bugzilla::Object->match() shouldn't call _check_field() when the field being passed can be trusted (deserialising the DB schema is slow)
528935,2009-11-16 06:19:54,[RFE] Private Group Comments
529223,2009-11-16 20:55:11,"JSON-RPC interface not working at all with JSON-RPC 1.0, because of $params mis-handling"
529267,2009-11-17 04:20:09,Poor and confusing layout of search results page.
529416,2009-11-17 15:40:42,[SECURITY] Dependency lists display bug aliases even for bugs the user cannot access
529480,2009-11-17 21:15:22,Release 3.5.2 and 3.4.4
529481,2009-11-17 21:17:19,Security Advisory for Bugzilla 3.5.2 and 3.4.4
529483,2009-11-17 21:29:11,Release Notes for Bugzilla 3.4.4
529495,2009-11-18 00:43:32,Need extra open bracket at global/code-error
529498,2009-11-18 00:24:37,need close HTML tag </option> at search/form.html
529508,2009-11-18 01:52:29,Bug in Date/Time check
529573,2009-11-18 09:33:15,Tabular reports do not show empty resolution
529574,2009-11-18 09:42:50,Should notify of maximum password length on registration page
529863,2009-11-19 09:18:10,The product list when listing all flagtypes in editflagtypes.cgi is empty after editing them
529873,2009-11-19 09:49:27,New bugzilla is very slow to load over dialup connection
530015,2009-11-19 21:43:22,Template header is missing a few pieces of information after processing a bug
530088,2009-11-20 07:20:30,Spilling Reply in the Comments Section
530270,2009-11-20 22:51:09,Whining fails if mail queueing is enabled
530388,2009-11-22 01:32:37,There is an extra tilde at line 156 of the template 'field.html.tmpl'.
530942,2009-11-24 15:40:50,Download page update: localized templates (or lack thereof)
531107,2009-11-25 10:15:15,"[Windows] Enabling a extension results in ""deep recursion on subroutine"" warnings"
531119,2009-11-25 10:42:25,Bugzilla.extensions no longer works
531243,2009-11-26 00:09:13,Bugzilla crashes on show_bug if it's hit while a custom field is being added
531257,2009-11-26 03:10:44,Wrong error codes in WebServices documentation
531439,2009-11-28 02:35:55,"""Invalid parameter"" error when editing groups on editgroups.cgi"
531543,2009-11-28 10:06:28,Errors When Using Aliases in Place of Bug ID Number for Blocked and Blocker Fields
531577,2010-02-18 14:41:26,Single-file extensions will look for their templates in extensions/template/ and libraries in extensions/lib/
531841,2009-11-30 07:32:19,Original estimate field too narrow to store values over 999.99
532025,2009-11-30 20:09:02,"Under mod_perl, starting Apache w/ extensions enabled throws ""not a valid name for an extension"""
532318,2009-12-02 05:06:35,[Windows] Apache2::SizeLimit (for mod_perl) doesn't work on Windows
532493,2009-12-02 12:27:06,[SECURITY] Restricting a bug to a group while moving it to another product has no effect if the group is not used by both products
532512,2009-12-02 13:29:27,"adding groups from the ""change product"" interstitial page doesn't work"
532515,2009-12-13 11:57:26,"Release Bugzilla 3.5.3, 3.4.5, 3.2.6 and 3.0.11"
532517,2009-12-13 11:56:12,"Security Advisory for Bugzilla 3.5.3, 3.4.5, 3.2.6 and 3.0.11"
532518,2009-12-29 05:40:08,Credentials are not checked correctly when viewing one attachment from another bug's alternate host
532584,2009-12-02 18:56:06,Can't login to webservice. Deserialization error.
532865,2009-12-04 00:45:49,Duplicate bug filed when page is reloaded after filing a bug.
532911,2009-12-04 06:05:49,May not be able to upgrade to future versions from old versions because of data/nomail migration code
532928,2009-12-04 07:38:42,"Under mod_perl, Apache children will usually exit after every CGI request."
532971,2009-12-04 11:11:35,Add classes to the TD elements
533018,2009-12-04 14:58:44,"""Confirm match"" displays full email address to logged-out users in request.cgi"
533050,2009-12-04 20:21:33,"After Adding Tags to Several Bug Reports, Can No Longer Add Tag to Another Report"
533067,2009-12-05 13:20:47,Should not allow 'edit search'/'remember search' on tag-based bug searches
533212,2009-12-06 15:33:19,"Negating ""attachment is patch"" query doesn't work"
533262,2009-12-07 03:20:51,can't create bug on a product when 2 groups has the entry field selected
533330,2010-01-25 18:01:23,JSON-RPC webservice returns and expects a bad date format
533363,2010-01-31 08:55:46,"[PostgreSQL] Using ""Bug ID contains foo"" in boolean charts or ""Exclude bug numbered"" charts crash PostgreSQL 8.3 and newer"
533510,2009-12-08 09:41:09,Insecure dependency while running collectstats.pl with -T switch
533646,2009-12-08 22:00:45,[MS-SQL] numeric values greater than 2147483647 throw 'Numeric value out of range'
533650,2009-12-08 22:19:01,Security bug background should persist after making a change to the bug
533927,2009-12-10 02:29:48,email address domain filtering is applying to non-email fields in the history
534057,2009-12-10 13:26:23,Auto-completion no longer works in email_in.pl
534099,2009-12-10 16:12:49,Bug Number in Tagging Dialogue
534446,2009-12-12 13:11:56,[Oracle] Cannot upgrade to HEAD: ORA-06502: PL/SQL: numeric or value error: invalid LOB locator specified: ORA-22275
534514,2009-12-13 06:30:21,Can't find how to add attachments when creating bugs
534515,2009-12-13 06:38:23,Horizontal scroll in search results
534581,2009-12-13 22:20:39,Update error:from 3.2.5 to 3.4.4
534584,2009-12-13 22:41:00,Typo/ wrong word
534587,2009-12-13 23:38:50,Bugmail uses the timezone of the changee instead of the user receiving the mail
534607,2009-12-14 04:15:29,Extra line feeds inserted in generated emails
534673,2009-12-14 09:56:07,"metacity-2.28.0-11.fc12 and kernel crash: abrt tries reporting but login fails, but i am sure that username password is correct of Bugzilla"
534792,2009-12-14 18:20:06,New landfill bugzilla installs created using installs.cgi never finish
534798,2009-12-14 19:28:30,[SECURITY] old-params.txt file should be under the datadir so it is protected from the web by .htaccess
534844,2009-12-16 12:38:59,Bugzilla interface is very slow when a user is in hundreds of groups
534912,2009-12-15 09:23:32,Bug title missing from title bar after upgrade 3.2->3.4.4
535186,2009-12-16 06:14:57,Erro when adding group access to a member
535198,2009-12-16 06:44:05,checksetup.pl doesn't check for Test::Taint module now required to run webservice
535309,2009-12-16 08:52:13,The bug_status and resolution fields in query.cgi can be ignored by Search.pm if you deactivated some resolutions or bug statuses
535611,2009-12-17 10:28:40,Reports Use Restricted Font
535675,2009-12-17 14:35:42,"Typing +foo in the QuickSearch box throws an ""uninitialized value"" warning (missing 'order' parameter)"
