Bug_id,Timestamp,Components
528395,2010-04-22 08:08:29,General
528396,2009-11-12 17:07:29,Internationalization
528399,2009-11-12 17:12:40,JavaScript Engine
528402,2009-11-12 17:26:39,Build Config
528407,2009-11-12 17:43:03,jemalloc
528411,2009-11-12 17:55:54,IPC
528414,2009-11-12 18:41:10,JavaScript Engine
528419,2009-11-12 20:35:14,JavaScript Engine
528425,2009-11-12 21:13:00,File Handling
528429,2009-11-12 21:27:40,Plug-ins
528435,2009-11-12 22:39:18,Widget
528442,2009-11-13 00:31:06,HTML: Parser
528444,2009-11-13 00:38:45,SVG
528447,2009-11-13 00:59:52,XPCOM
528460,2011-01-10 07:31:49,DOM: Mozilla Extensions
528470,2009-11-13 04:41:51,Networking
528488,2009-11-13 06:06:27,XSLT
528491,2009-11-13 06:17:08,DOM
528493,2009-11-13 10:57:01,Layout: HTML Frames
528507,2009-11-13 07:15:31,JavaScript Engine
528509,2009-11-13 08:36:52,Graphics
528516,2009-11-13 08:06:05,Build Config
528524,2009-11-13 08:22:32,DOM
528551,2009-11-13 09:52:45,Plug-ins
528566,2009-11-13 10:46:11,Video/Audio
528569,2009-11-13 10:49:03,XPCOM
528577,2009-11-13 11:24:40,General
528585,2009-11-13 11:51:48,Widget: Cocoa
528613,2009-11-13 13:29:30,SVG
528623,2009-11-13 13:54:53,XPCOM
528630,2009-11-13 14:07:30,XPCOM
528634,2009-11-13 14:17:14,Style System (CSS)
528644,2009-11-13 14:59:06,JavaScript Engine
528645,2009-11-13 15:02:56,JavaScript Engine
528651,2009-11-13 15:35:25,XPCOM
528654,2009-11-13 15:50:20,JavaScript Engine
528656,2009-11-19 13:27:00,SVG
528674,2009-11-13 21:44:13,JavaScript Engine
528686,2009-11-14 01:13:51,XForms
528687,2009-11-14 01:16:43,XPCOM
528700,2009-11-14 03:25:22,Networking
528703,2009-11-14 03:41:38,Video/Audio
528716,2009-11-14 08:00:56,JavaScript Engine
528717,2009-11-14 08:10:14,JavaScript Engine
528719,2009-11-14 08:23:53,Widget: Cocoa
528728,2009-11-14 09:18:04,DOM: Mozilla Extensions
528731,2009-12-17 14:28:04,Widget
528734,2009-11-14 10:17:43,JavaScript Engine
528746,2009-11-14 13:07:59,Canvas: WebGL
528755,2009-11-18 14:29:29,Widget
528769,2009-11-26 11:54:20,Widget: Gtk
528772,2009-11-14 21:08:45,Security
528792,2009-11-15 05:00:33,Style System (CSS)
528796,2009-11-15 07:15:46,Layout
528822,2009-11-15 12:01:50,SVG
528829,2009-11-15 13:20:16,Event Handling
528832,2009-11-15 13:42:30,Layout
528852,2009-11-15 21:53:01,Widget: Gtk
528857,2009-11-15 22:17:41,JavaScript Engine
528859,2009-11-15 22:28:05,General
528870,2009-11-15 23:37:34,JavaScript Engine
528900,2009-11-16 03:31:50,Plug-ins
528911,2009-11-16 04:42:17,Build Config
528926,2010-11-06 11:45:43,DOM: Events
528928,2009-11-16 05:50:48,IPC
528941,2009-11-16 07:55:36,Graphics
528946,2009-11-16 07:19:28,ImageLib
528950,2009-11-16 07:34:32,Security
528951,2009-11-16 07:42:25,Printing: Output
528954,2010-05-02 10:46:34,Preferences: Backend
528963,2009-11-16 08:31:20,XSLT
528964,2009-11-16 08:31:52,XPCOM
528969,2009-11-16 08:59:21,SVG
528975,2009-11-16 09:08:53,Layout: Text
529005,2009-11-16 09:29:03,IPC
529041,2009-11-16 09:53:20,DOM
529072,2009-11-16 10:29:19,Layout: Text
529087,2009-11-16 11:18:39,XBL
529092,2009-11-16 11:49:04,Widget: Win32
529101,2009-11-16 12:30:59,Layout: Form Controls
529105,2009-11-16 12:59:21,Video/Audio
529119,2009-11-16 13:36:15,Document Navigation
529130,2009-11-16 13:59:19,JavaScript Engine
529134,2009-11-16 14:03:18,XPCOM
529144,2009-11-16 14:51:21,XUL
529147,2009-11-16 15:13:22,JavaScript Engine
529148,2009-11-16 15:15:17,DOM: Events
529150,2009-11-16 15:25:55,Networking
529167,2009-11-16 16:25:33,Plug-ins
529170,2009-11-16 16:33:14,XBL
529174,2009-11-16 16:47:31,Plug-ins
529192,2009-11-16 17:49:14,Disability Access APIs
529197,2009-11-16 17:57:15,Video/Audio
529208,2010-03-16 12:46:31,DOM
529216,2009-11-16 20:34:45,XPCOM
529217,2009-11-16 20:36:12,DOM
529218,2009-11-16 20:38:06,JavaScript Engine
529232,2009-11-16 22:42:46,Event Handling
529233,2009-11-16 22:57:15,Disability Access APIs
529234,2009-11-16 22:59:51,IPC
529249,2010-05-01 07:15:30,Style System (CSS)
529262,2009-11-17 03:18:33,General
529263,2009-11-17 03:23:04,Plug-ins
529269,2009-11-18 17:15:25,XPConnect
529272,2009-11-17 05:30:30,Networking: Cache
529280,2009-11-17 07:03:32,General
529289,2009-11-17 07:10:18,Disability Access APIs
529295,2009-11-17 07:38:51,Widget: Win32
529303,2009-11-17 08:16:15,Build Config
529319,2010-02-05 17:32:15,Build Config
529327,2009-11-17 10:16:16,Build Config
529328,2009-11-17 10:17:05,DOM: Core & HTML
529338,2009-11-17 11:05:40,DOM
529343,2009-11-17 11:11:59,Internationalization
529348,2009-11-17 11:25:02,XPCOM
529350,2009-11-17 11:29:35,Networking
529356,2009-11-17 11:43:24,Style System (CSS)
529358,2009-11-17 11:47:35,IPC
529365,2009-11-17 11:54:49,General
529371,2009-11-17 12:26:56,Disability Access APIs
529381,2009-11-17 13:13:57,SVG
529384,2009-11-17 13:18:20,Layout
529387,2009-11-17 13:39:05,SVG
529397,2009-11-17 14:01:47,Disability Access APIs
529404,2009-11-17 14:30:55,JavaScript Engine
529406,2009-11-17 14:32:51,SVG
529411,2009-11-17 14:43:49,DOM: Traversal-Range
529430,2011-09-29 07:03:21,Nanojit
529441,2009-11-17 16:45:29,Build Config
529442,2009-11-17 17:01:03,Disability Access APIs
529452,2009-11-17 18:03:56,DOM
529471,2009-11-17 19:51:53,DOM: Other
529474,2009-11-17 20:05:48,JavaScript Engine
529475,2009-11-17 20:09:11,DOM: Events
529478,2009-11-17 20:49:24,SQL
529482,2009-11-17 21:28:42,XP Toolkit/Widgets: XUL
529485,2009-11-17 21:56:31,Security: PSM
529511,2009-11-19 05:06:11,File Handling
529534,2009-11-18 06:54:32,Tracking
529535,2009-11-18 06:55:56,JavaScript Engine
529539,2009-11-18 07:09:04,JavaScript Engine
529557,2009-11-18 23:25:47,Layout
529585,2009-11-18 10:04:37,Layout: Tables
529587,2009-11-18 10:10:54,HTML: Parser
529604,2010-05-02 08:40:49,JavaScript Engine
529621,2009-11-18 11:24:24,Disability Access APIs
529632,2009-11-18 11:55:38,Video/Audio
529638,2009-11-19 13:00:50,Widget: Win32
529648,2009-11-18 13:14:16,HTML: Parser
529664,2009-11-18 14:00:09,Widget: Gtk
529670,2009-11-18 14:19:05,DOM: Traversal-Range
529673,2009-11-18 14:40:59,Security
529679,2009-11-18 14:55:13,JavaScript Engine
529683,2009-11-18 15:04:16,ImageLib
529693,2009-11-18 15:52:47,IPC
529698,2009-11-19 07:16:28,Networking
529701,2009-11-18 16:26:47,XPCOM
529709,2009-11-18 17:12:25,JavaScript Engine
529717,2009-11-18 18:12:08,Canvas: WebGL
529719,2009-11-23 15:57:06,JavaScript Engine
529725,2009-11-18 19:15:16,JavaScript Engine
529732,2009-11-18 20:20:52,ImageLib
529733,2009-11-18 20:30:42,Networking: Cache
529734,2009-11-18 20:37:22,GFX: Color Management
529749,2009-11-18 21:45:35,Style System (CSS)
529750,2009-11-18 21:48:27,Style System (CSS)
529753,2009-11-18 22:14:54,XPConnect
529754,2009-11-18 22:15:51,JavaScript Engine
529764,2009-11-18 23:35:13,Layout: Misc Code
529772,2009-11-19 00:16:16,General
529773,2009-11-19 00:32:50,Networking
529791,2010-11-05 21:13:35,General
529794,2009-12-01 01:10:41,Graphics
529800,2009-11-19 04:17:30,HTML: Parser
529801,2009-11-19 04:25:22,Event Handling
529812,2009-11-19 05:29:20,General
529816,2009-11-19 05:45:41,Disability Access APIs
529819,2009-11-19 05:53:02,DOM
529820,2009-11-19 05:57:00,XPCOM
529827,2009-11-19 06:44:36,JavaScript Engine
529829,2009-11-19 06:41:01,HTML: Parser
529834,2009-11-19 06:55:56,Layout
529837,2009-11-19 07:27:53,JavaScript Engine
529845,2009-11-19 07:49:44,Printing: Output
529846,2009-11-19 07:57:48,JavaScript Engine
529849,2009-11-22 18:44:09,Nanojit
529859,2009-11-19 08:34:01,HTML: Form Submission
529864,2009-11-22 20:18:29,General
529891,2009-11-19 11:02:30,Widget: Cocoa
529898,2009-11-19 11:40:40,HTML: Parser
529900,2009-11-19 11:50:11,JavaScript Engine
529910,2009-11-19 12:15:10,Widget: Cocoa
529919,2009-11-19 14:47:41,Widget: Win32
529921,2009-11-19 12:41:32,Networking
529934,2009-11-19 13:16:10,Style System (CSS)
529940,2010-05-06 03:37:46,Layout
529950,2009-11-19 14:29:07,Layout
529956,2009-11-19 14:53:50,HTML: Parser
529966,2009-11-19 16:02:58,Rewriting and Analysis
529978,2009-11-19 16:55:02,Rewriting and Analysis
529980,2009-11-19 17:10:57,Canvas: WebGL
529982,2009-11-19 17:17:55,Layout: View Rendering
529987,2011-01-09 12:38:42,DOM: Core & HTML
529996,2009-11-19 19:27:48,Layout
530006,2009-11-19 20:49:09,Graphics
530007,2009-11-19 20:53:17,IPC
530012,2009-11-19 21:26:49,Layout: Misc Code
530014,2009-11-19 21:42:03,Disability Access APIs
530018,2009-11-19 21:51:20,JavaScript Engine
530036,2009-11-20 00:32:03,Widget: Win32
530057,2009-11-20 04:11:01,Security
530061,2009-11-20 04:37:00,Graphics
530075,2009-11-20 06:11:17,Networking
530077,2009-11-20 06:15:04,Editor
530080,2009-11-20 06:18:43,File Handling
530081,2009-11-20 06:21:36,Disability Access APIs
530083,2009-11-20 06:30:25,Plug-ins
530087,2009-11-20 07:17:11,XPCOM
530090,2009-11-20 07:38:10,HTML: Parser
530093,2009-11-20 08:12:30,Build Config
530117,2009-11-20 09:29:53,Layout
530124,2009-11-21 13:08:21,Geolocation
530138,2009-11-20 10:06:48,Plug-ins
530156,2009-11-20 10:55:39,Rewriting and Analysis
530157,2009-11-20 11:04:11,JavaScript Engine
530158,2009-11-20 11:11:45,Rewriting and Analysis
530171,2009-11-20 12:15:24,DOM
530188,2009-11-20 13:09:43,XPCOM
530198,2009-11-20 13:52:49,JavaScript Engine
530199,2009-11-20 13:55:42,SVG
530210,2009-11-20 14:31:09,DOM
530220,2009-11-20 15:13:40,DOM
530240,2009-11-20 17:47:45,JavaScript Engine
530255,2009-11-20 19:35:08,JavaScript Engine
530268,2009-11-20 22:32:10,SVG
530269,2009-11-20 22:34:00,DOM
530275,2009-11-21 00:50:17,General
530279,2009-11-21 02:09:47,HTML: Parser
530290,2009-11-21 04:47:51,Networking
530293,2009-11-21 05:24:50,Installer: XPInstall Engine
530296,2009-11-21 05:34:40,Editor
530297,2009-11-21 05:45:32,Widget
530299,2009-11-21 05:59:36,XPCOM
530300,2009-11-21 06:17:12,DOM
530305,2009-11-21 06:32:38,Graphics
530313,2009-11-21 07:45:56,Video/Audio
530316,2009-11-21 09:02:19,Networking
530317,2009-11-21 11:21:58,Video/Audio
530321,2011-01-10 07:31:58,Video/Audio
530322,2009-11-21 12:50:53,Embedding: APIs
530328,2009-11-21 11:45:50,Internationalization
530344,2009-12-01 20:33:50,Layout: Form Controls
530347,2009-11-21 18:17:53,DOM
530360,2009-11-21 18:52:54,Disability Access APIs
530361,2009-11-21 18:57:06,Internationalization
530363,2009-11-21 19:05:04,ImageLib
530364,2009-11-21 19:10:20,HTML: Parser
530366,2009-11-21 20:28:32,JavaScript Engine
530372,2009-11-21 22:00:27,SVG
530373,2009-11-21 22:04:16,DOM
530374,2009-11-21 22:09:39,XSLT
530375,2009-11-21 22:13:49,Video/Audio
530378,2009-11-21 22:49:40,Plug-ins
530380,2009-11-22 00:03:20,Plug-ins
530381,2009-11-22 00:09:10,Plug-ins
530382,2009-11-22 00:45:56,Document Navigation
530384,2009-11-22 01:06:17,Security: PSM
530387,2009-11-22 01:32:16,Layout: View Rendering
530389,2009-11-22 01:38:05,Plug-ins
530392,2009-11-22 02:03:58,XUL
530407,2009-11-22 06:04:15,DOM: Events
530408,2009-11-22 06:17:29,Preferences: Backend
530409,2009-11-22 06:23:10,Networking: JAR
530410,2009-11-22 06:29:07,Embedding: APIs
530411,2009-11-22 06:40:41,Java to XPCOM Bridge
530415,2009-11-22 07:09:14,Spelling checker
530416,2009-11-22 07:19:07,General
530419,2010-01-10 23:15:51,Graphics
530421,2009-11-22 08:30:54,Video/Audio
530448,2009-11-22 11:06:53,Layout
530449,2009-11-24 06:17:14,JavaScript Engine
530456,2009-11-22 12:30:54,Canvas: 2D
530465,2009-11-22 15:29:12,Layout: Form Controls
530472,2009-11-22 17:07:49,Layout
530476,2009-11-22 20:12:43,HTML: Parser
530484,2009-11-22 22:36:37,Networking
530488,2009-11-22 23:21:17,XForms
530489,2009-11-23 06:37:21,JavaScript Engine
530490,2009-11-23 05:44:31,JavaScript Engine
530505,2009-12-23 15:47:48,XUL
530507,2009-11-23 04:28:54,JavaScript Engine
530510,2009-11-23 04:34:44,JavaScript Engine
530527,2009-11-23 06:31:31,Layout: Text
530537,2009-11-23 07:10:48,JavaScript Engine
530538,2009-11-23 07:13:49,JavaScript Engine
530539,2009-11-23 07:15:03,XUL
530550,2009-11-23 08:06:52,Graphics
530567,2009-11-23 09:03:44,General
530583,2009-11-23 09:40:57,JavaScript Engine
530598,2009-11-23 11:23:40,Layout
530599,2009-11-23 11:01:16,Layout
530607,2009-11-23 11:03:27,JavaScript Engine
530609,2009-11-23 11:34:32,Plug-ins
530614,2009-11-26 11:00:42,Graphics
530617,2009-11-23 11:35:36,JavaScript Engine
530623,2009-11-23 11:57:11,Video/Audio
530624,2009-11-23 11:57:58,JavaScript Engine
530633,2009-11-23 12:39:55,Widget: Cocoa
530639,2009-11-23 12:46:53,XPCOM
530641,2009-11-23 12:47:09,DOM
530642,2009-11-23 12:48:05,JavaScript Engine
530647,2009-11-23 13:04:34,DOM: Core & HTML
530650,2009-11-23 13:08:13,JavaScript Engine
530652,2009-11-23 13:22:05,Plug-ins
530657,2009-11-23 13:33:59,General
530675,2009-11-23 14:23:38,SVG
530686,2009-11-23 15:09:58,Layout
530688,2009-11-23 15:12:08,JavaScript Engine
530689,2009-11-23 15:14:29,JavaScript Engine
530696,2009-11-23 15:40:25,Canvas: WebGL
530698,2009-11-23 15:48:07,Networking: HTTP
530699,2009-11-23 16:08:50,ImageLib
530700,2009-11-23 16:09:18,JavaScript Engine
530702,2009-11-23 16:25:34,Canvas: WebGL
530711,2009-11-24 13:07:12,Plug-ins
530713,2009-11-23 17:28:07,JavaScript Engine
530730,2009-11-23 20:34:06,Widget: Win32
530749,2009-11-24 01:38:03,HTML: Parser
530754,2009-11-24 01:46:16,JavaScript Engine
530756,2009-11-24 02:02:09,JavaScript Engine
530761,2009-11-24 02:26:30,Widget: Gtk
530764,2009-11-24 23:33:00,Security: PSM
530770,2009-11-24 03:24:55,Video/Audio
530771,2009-11-24 03:53:57,Video/Audio
530774,2009-11-24 04:13:02,JavaScript Engine
530775,2009-11-24 04:20:53,JavaScript Engine
530784,2009-11-24 05:34:01,DOM: Mozilla Extensions
530789,2009-11-27 00:34:21,Widget: Win32
530810,2009-11-24 08:17:19,DOM
530812,2011-07-07 22:24:45,JavaScript Engine
530834,2009-11-24 09:03:58,JavaScript Engine
530867,2010-12-01 14:20:09,Layout: R & A Pos
530879,2009-11-24 11:36:16,JavaScript Engine
530880,2009-11-24 11:39:06,Layout
530881,2009-11-24 11:46:14,HTML: Parser
530894,2009-11-24 12:37:43,Plug-ins
530899,2009-11-24 15:25:51,XUL
530900,2009-11-24 13:11:39,JavaScript Engine
530901,2009-11-24 13:16:41,DOM
530921,2009-11-24 14:32:00,Widget: Gtk
530928,2009-11-24 17:04:34,Security
530931,2009-11-24 15:10:08,Graphics
530936,2009-11-24 15:19:28,JavaScript Engine
530937,2009-11-24 15:31:01,XPConnect
530939,2009-11-24 15:33:29,Selection
530940,2009-11-24 15:36:20,Graphics
530943,2009-11-24 15:41:57,Widget
530951,2009-11-24 16:21:08,JavaScript Engine
530952,2009-11-24 16:33:16,Networking: HTTP
530953,2009-11-24 16:38:27,JavaScript Engine
530955,2009-11-24 16:44:18,JavaScript Engine
530956,2009-11-24 16:48:34,JavaScript Engine
530958,2009-11-24 16:46:26,JavaScript Engine
530962,2009-11-24 16:52:10,Widget: Win32
530963,2009-11-24 16:53:19,Layout
530965,2009-11-24 17:01:19,Layout
530968,2009-11-24 17:33:58,General
530969,2009-11-24 17:50:26,JavaScript Engine
530971,2010-01-26 16:21:42,Canvas: WebGL
530977,2009-11-24 18:31:37,Nanojit
530979,2009-11-24 18:37:12,Nanojit
530980,2009-11-24 18:54:14,Plug-ins
530981,2009-11-24 18:56:26,Nanojit
530982,2009-11-24 19:00:54,XPCOM
530983,2009-11-24 19:03:19,SVG
530987,2009-11-24 19:57:43,ImageLib
530988,2009-11-24 20:01:34,JavaScript Engine
530989,2009-11-24 20:03:01,Plug-ins
530992,2009-11-24 20:36:02,Canvas: 2D
531006,2009-11-24 23:17:40,JavaScript Engine
531008,2009-11-24 23:23:04,Geolocation
531016,2009-11-25 00:10:23,HTML: Parser
531021,2009-11-25 11:41:39,Widget: Win32
531030,2009-11-25 01:49:35,Layout
531037,2009-11-25 03:15:52,JavaScript Engine
531042,2009-11-25 07:37:28,ImageLib
531043,2009-11-25 03:48:00,HTML: Parser
531055,2010-04-08 05:42:50,Editor
531056,2009-11-25 05:00:09,HTML: Parser
531064,2009-11-25 05:48:37,Canvas: 2D
531069,2009-11-25 06:05:25,Layout
531075,2009-11-25 06:24:17,Layout
531081,2009-11-25 07:00:15,General
531082,2009-11-25 07:57:28,Networking
531086,2009-11-25 08:55:02,Spelling checker
531094,2009-11-25 08:20:05,Disability Access APIs
531098,2009-11-25 15:05:39,Layout
531106,2009-11-25 09:39:19,HTML: Parser
531118,2009-11-25 10:42:09,JavaScript Engine
531127,2009-11-25 10:57:03,Layout: Tables
531132,2009-11-25 11:17:22,JavaScript Engine
531135,2009-11-25 11:25:04,Build Config
531142,2009-11-25 11:51:48,Plug-ins
531144,2009-11-25 12:14:21,HTML: Parser
531148,2009-11-25 12:25:42,Layout
531165,2009-11-25 13:45:18,JavaScript Engine
531173,2009-11-25 14:18:25,Video/Audio
531175,2009-11-25 14:19:32,Layout
531176,2009-11-25 14:21:15,DOM: Events
531200,2009-11-25 15:44:06,Layout: Tables
531218,2009-11-25 18:29:58,Nanojit
531222,2009-11-25 19:00:28,XPConnect
531224,2009-11-25 19:03:21,JavaScript Engine
531225,2009-11-25 19:09:12,DOM
531231,2009-11-25 19:55:11,Networking: JAR
531240,2009-12-02 01:54:29,DOM
531252,2009-11-26 02:45:58,Networking
531256,2009-11-26 02:53:07,Build Config
531259,2009-11-26 03:20:23,SVG
531266,2009-11-26 04:43:15,Build Config
531277,2009-11-26 10:43:52,Video/Audio
531280,2009-11-26 10:46:29,Video/Audio
531289,2009-11-27 11:32:34,Graphics
531290,2009-11-26 07:58:16,Plug-ins
531297,2009-11-26 09:02:41,XForms
531298,2009-11-26 09:39:27,JavaScript Engine
531299,2009-12-08 00:36:16,Graphics
531300,2009-11-26 09:47:26,Plug-ins
531305,2009-11-26 11:10:24,Layout
531307,2009-11-26 12:16:25,General
531324,2009-11-26 16:34:28,JavaScript Engine
531325,2009-11-26 16:38:36,JavaScript Engine
531326,2009-11-26 16:41:53,JavaScript Engine
531340,2009-11-26 20:14:05,Video/Audio
531341,2009-11-26 22:27:01,Widget: Win32
531344,2009-11-26 21:37:27,Style System (CSS)
531347,2009-11-26 22:17:03,JavaScript Engine
531350,2009-11-26 22:59:36,JavaScript Engine
531361,2009-11-27 00:22:31,Layout: Block and Inline
531362,2010-10-11 18:21:30,Layout
531363,2009-11-27 01:00:18,ImageLib
531364,2009-11-27 01:01:19,Security
531371,2009-11-27 20:58:39,Layout: Tables
531373,2009-11-27 02:40:18,HTML: Parser
531381,2009-11-27 03:38:58,General
531396,2009-11-27 06:33:47,XPCOM
531402,2009-11-27 09:21:12,SVG
531405,2009-11-27 07:34:39,Layout: Text
531425,2009-11-27 09:13:58,Networking: HTTP
531441,2009-11-27 12:05:21,Networking: Cache
531461,2009-11-27 21:49:29,Layout
531471,2009-11-27 15:53:12,HTML: Parser
531479,2009-11-27 16:26:02,Build Config
531484,2009-11-27 18:02:21,Canvas: WebGL
531510,2009-11-28 01:24:04,JavaScript Engine
531513,2009-11-28 02:23:03,JavaScript Engine
531516,2009-11-28 02:50:56,JavaScript Engine
531533,2009-11-29 04:02:45,HTML: Parser
531542,2009-11-28 09:41:59,DOM: Core & HTML
531550,2009-11-28 11:04:55,SVG
531551,2010-06-16 11:06:37,Plug-ins
531552,2010-01-22 11:05:15,Widget: Cocoa
531574,2009-11-28 15:33:07,HTML: Parser
531582,2009-11-28 19:16:19,XPCOM
531583,2009-11-28 19:24:27,Networking
531584,2009-11-28 19:29:07,JavaScript Engine
531585,2009-11-28 19:33:52,Style System (CSS)
531591,2009-11-28 21:13:10,Event Handling
531603,2009-11-29 01:06:11,Layout
531606,2009-11-29 02:18:42,Printing: Output
531612,2009-11-29 04:31:39,Canvas: WebGL
531613,2010-07-04 11:10:43,DOM
531629,2009-11-29 06:24:22,JavaScript Engine
531666,2009-11-29 08:14:05,Profile: BackEnd
531675,2009-11-29 11:10:24,JavaScript Engine
531682,2009-11-29 12:24:07,JavaScript Engine
531687,2009-11-29 13:16:52,Nanojit
531688,2009-11-29 13:27:19,Spelling checker
531705,2009-11-29 16:03:22,Layout: Form Controls
531706,2009-11-29 16:09:21,Widget: Win32
531711,2009-11-29 16:31:47,ImageLib
531717,2009-11-29 17:26:04,Layout
531746,2009-11-29 20:31:26,JavaScript Engine
531771,2009-11-29 23:14:09,Graphics
531775,2009-11-29 23:41:25,JavaScript Engine
531809,2009-11-30 05:09:35,SVG
531810,2009-11-30 08:34:25,Layout
531818,2009-11-30 06:13:31,DOM: CSS Object Model
531820,2009-11-30 12:29:07,Layout: Form Controls
531821,2009-11-30 06:19:17,General
531828,2009-11-30 06:55:23,General
531835,2009-11-30 07:15:58,Widget: Cocoa
531837,2009-11-30 07:25:42,JavaScript Engine
531846,2009-11-30 07:46:57,Canvas: 2D
531847,2009-11-30 07:47:18,Layout: Misc Code
531849,2009-11-30 14:33:13,Internationalization
531856,2009-11-30 16:27:04,Widget
531859,2009-11-30 08:46:07,Plug-ins
531860,2009-11-30 08:50:14,Plug-ins
531882,2009-11-30 09:38:03,JavaScript Engine
531886,2009-11-30 09:43:23,XPCOM
531933,2009-11-30 11:59:17,Style System (CSS)
531942,2009-11-30 12:26:53,Style System (CSS)
531961,2009-11-30 13:37:34,XPCOM
531972,2009-11-30 14:10:38,JavaScript Engine
532039,2009-11-30 21:48:47,XPCOM
532041,2009-11-30 21:57:02,JavaScript Engine
532043,2009-11-30 22:30:23,JavaScript Engine
532044,2009-11-30 22:31:34,IPC
532051,2009-12-01 00:22:54,Layout
532058,2009-12-01 01:10:33,DOM: Core & HTML
532062,2009-12-01 01:23:08,DOM
532072,2009-12-01 02:47:38,Networking
532091,2009-12-01 09:26:49,Graphics
532096,2009-12-01 06:00:35,JavaScript Engine
532106,2009-12-01 07:20:39,Graphics
532112,2009-12-01 07:54:40,Graphics
532114,2009-12-04 10:08:09,Tracking
532124,2009-12-01 08:33:52,XPConnect
532141,2009-12-02 00:09:33,Widget: Win32
532143,2009-12-01 09:42:03,Networking
532145,2009-12-01 10:09:46,XPCOM
532146,2009-12-01 09:44:40,Networking
532147,2009-12-01 09:47:09,Networking
532148,2009-12-01 09:50:40,JavaScript Engine
532158,2009-12-01 10:27:56,Security: PSM
532162,2009-12-01 10:43:13,JavaScript Engine
532176,2009-12-01 11:34:01,Build Config
532194,2009-12-01 12:45:04,XPCOM
532196,2009-12-01 12:46:51,SVG
532198,2009-12-01 12:47:32,XPCOM
532203,2009-12-01 13:23:45,Graphics
532204,2009-12-01 13:24:41,IPC
532207,2009-12-01 13:43:44,JavaScript Engine
532208,2009-12-01 13:52:15,IPC
532209,2009-12-01 13:54:48,JavaScript Engine
532223,2009-12-01 14:42:35,Plug-ins
532233,2009-12-01 15:30:44,JavaScript Engine
532246,2009-12-01 16:08:54,Plug-ins
532248,2009-12-01 16:12:40,HTML: Parser
532254,2009-12-01 16:25:29,JavaScript Engine
532259,2009-12-01 20:12:06,XPConnect
532307,2009-12-01 17:17:45,Style System (CSS)
532319,2009-12-01 18:59:48,Rewriting and Analysis
532324,2009-12-01 19:50:22,Widget: Gtk
532328,2009-12-01 20:30:21,Plug-ins
532330,2009-12-01 20:35:26,Event Handling
532333,2009-12-01 21:13:57,IPC
532334,2009-12-01 21:20:45,XPCOM
532338,2009-12-01 21:37:31,Disability Access APIs
532341,2009-12-01 22:45:58,JavaScript Engine
532344,2009-12-01 23:26:29,Widget: Win32
532346,2009-12-01 23:56:24,Layout: Text
532349,2009-12-02 00:28:55,Layout: Text
532362,2009-12-02 02:00:19,ImageLib
532363,2009-12-02 02:21:23,JavaScript Engine
532364,2009-12-02 02:49:10,File Handling
532372,2009-12-02 03:49:41,Layout: Form Controls
532374,2009-12-02 06:07:42,Layout: Tables
532378,2009-12-02 04:20:57,XML
532400,2009-12-02 06:27:14,Plug-ins
532404,2009-12-02 06:39:28,Widget: Win32
532411,2009-12-02 07:16:38,HTML: Parser
532416,2009-12-02 09:50:21,Networking: Cache
532421,2009-12-02 08:16:15,JavaScript Engine
532436,2009-12-02 08:39:54,JavaScript Engine
532458,2009-12-02 16:37:34,Layout: Floats
532469,2009-12-02 10:52:09,XPConnect
532477,2009-12-02 11:26:54,JavaScript Engine
532482,2009-12-02 11:44:20,Security: PSM
532486,2009-12-02 11:51:34,JavaScript Engine
532491,2009-12-02 12:08:34,JavaScript Engine
532496,2009-12-02 13:50:24,Internationalization
532523,2009-12-02 13:53:29,General
532528,2009-12-02 14:16:48,Printing: Output
532529,2010-01-21 15:34:39,Nanojit
532533,2009-12-02 14:25:39,Graphics
532535,2009-12-02 14:28:53,Geolocation
532539,2009-12-02 15:25:48,Layout: Misc Code
532541,2009-12-02 15:01:23,Canvas: WebGL
532544,2009-12-02 15:11:09,Layout
532563,2009-12-02 15:57:58,XPCOM
532566,2009-12-02 16:28:40,JavaScript Engine
532568,2009-12-02 16:42:44,JavaScript Engine
532569,2009-12-02 16:49:58,Layout: View Rendering
532581,2009-12-02 18:35:32,HTML: Parser
532585,2009-12-02 20:02:13,Widget: Cocoa
532586,2009-12-03 00:53:20,HTML: Parser
532605,2009-12-03 00:07:30,IPC
532608,2009-12-03 00:38:58,XPCOM
532609,2009-12-03 00:41:30,XPCOM
532610,2009-12-03 00:45:35,File Handling
532612,2009-12-03 00:53:56,Widget: Gtk
532614,2009-12-03 01:01:31,General
532617,2009-12-03 01:37:02,Style System (CSS)
532621,2009-12-03 02:16:38,Build Config
532623,2009-12-03 02:26:44,XPCOM
532627,2009-12-03 02:42:47,Plug-ins
532630,2009-12-03 12:25:58,ImageLib
532645,2009-12-03 04:54:41,ImageLib
532652,2009-12-03 05:53:43,JavaScript Engine
532659,2009-12-03 06:24:04,Plug-ins
532671,2009-12-03 07:09:04,Plug-ins
532695,2009-12-03 09:01:33,JavaScript Engine
532721,2009-12-03 11:08:09,Layout: View Rendering
532726,2009-12-03 11:37:00,Graphics
532727,2009-12-03 11:38:37,JavaScript Engine
532728,2009-12-03 11:41:57,JavaScript Engine
532730,2009-12-03 12:17:45,DOM: Core & HTML
532732,2009-12-03 11:54:37,Graphics
532751,2009-12-03 13:05:13,Plug-ins
